"study","author","year","class","order","family","genus","species","common_name","stage","sex","prenatal_trt_start","prenatal_trt_end","prenatal_dur","prenatal_unit","post_natal_trt_start","postnatal_trt_end","dur_trt_postnatal","postnatal_unit","total_trt_duration","total_trt_unit","prenatal_measure_delay","postnatal_measure_delay","measure_delay_units","envirn_type","nutrition_sum","nutrition_type","fasting_period","fasting_period_units","tissue_sum","tissue","mito_preparation","mito_efficiency_dir","respiration_category","antioxidant_category","oxidative_damage_category","measurement_category","measure_listed","descrp_measure","units...42","ref","t1","t2","dose","units...48","mean_t1","sd_t1","n_t1","mean_t2","sd_t2","n_t2","sample_depend","observation","SMDH","v_SMDH"
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","cerebral cortex","NA","1","NA","NA","NA","metabolic capacity","AST","asparatate-aminotransferase (AST) activity","ug/hr/mg","figure1g","20","28",-8,"celsius",17.8085476329386,0.661437073527889,6,17.3646625842766,0.557199851549438,6,"4",633,0.669769266707978,0.423076456137551
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","cerebellum","NA","NA","NA","NA","proteins","oxidative damage","protein carbonyls","protein oxidation","nmol/mg","figure2d","15","28",-13,"celsius",2.6649916460981,0.354604603177596,6,1.68015148876665,0.233651332830068,6,"1",634,3.02635497937446,0.929227534534642
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","cerebellum","NA","NA","NA","NA","proteins","oxidative damage","protein carbonyls","protein oxidation","nmol/mg","figure2d","15","28",-13,"celsius",1.40470125753749,0.0632220839530957,6,0.903707518248529,0.107205410363227,6,"2",635,5.2529483077591,2.10276595810041
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","cerebellum","NA","NA","NA","NA","proteins","oxidative damage","protein carbonyls","protein oxidation","nmol/mg","figure2d","20","28",-8,"celsius",2.05114844856118,0.314158925101547,6,1.68015148876665,0.233651332830068,6,"3",636,1.23655135521328,0.482781562123287
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","cerebellum","NA","NA","NA","NA","proteins","oxidative damage","protein carbonyls","protein oxidation","nmol/mg","figure2d","20","28",-8,"celsius",1.24829786219056,0.0349065472335055,6,0.903707518248529,0.107205410363227,6,"4",637,3.98843253353861,1.71502539755754
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","cerebellum","NA","NA","NA","non-enzymatic","NA","antioxidant","thiols","protein thiols","nmol/mg","figure2e","15","28",-13,"celsius",23.5642169827605,1.15113978149821,6,33.3729551966326,1.25821599519826,6,"1",638,-7.50577829109231,3.2390016140686
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","cerebellum","NA","NA","NA","non-enzymatic","NA","antioxidant","thiols","protein thiols","nmol/mg","figure2e","15","28",-13,"celsius",106.249805411928,1.25821172342722,6,114.932914861146,2.30225393236995,6,"2",639,-4.31885427719132,1.60460825425426
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","cerebellum","NA","NA","NA","non-enzymatic","NA","antioxidant","thiols","protein thiols","nmol/mg","figure2e","20","28",-8,"celsius",28.3810700893859,1.03469016478317,6,33.3729551966326,1.25821599519826,6,"3",640,-3.99886157974708,1.22936897652781
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","cerebellum","NA","NA","NA","non-enzymatic","NA","antioxidant","thiols","protein thiols","nmol/mg","figure2e","20","28",-8,"celsius",108.052212777691,0.827752131826543,6,114.932914861146,2.30225393236995,6,"4",641,-3.67009938581631,1.47388599454849
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","cerebellum","NA","1","NA","NA","NA","metabolic capacity","ALT","alanine-aminotransferase (ALT) activity","ug/30min/mg","figure2f","15","28",-13,"celsius",23.9647657064851,1.4637681057501,6,8.10741979862729,2.3018506749427,6,"1",642,7.5859143261239,3.79485680260402
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","cerebellum","NA","1","NA","NA","NA","metabolic capacity","ALT","alanine-aminotransferase (ALT) activity","ug/30min/mg","figure2f","15","28",-13,"celsius",37.8052025330419,1.40472581451138,6,16.5011449804207,2.99949306210379,6,"2",643,8.39366779062905,5.36671163767855
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","cerebellum","NA","1","NA","NA","NA","metabolic capacity","ALT","alanine-aminotransferase (ALT) activity","ug/30min/mg","figure2f","20","28",-8,"celsius",15.0705126385477,1.95185262375363,6,8.10741979862729,2.3018506749427,6,"3",644,3.01079935047189,0.865355237764069
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","cerebellum","NA","1","NA","NA","NA","metabolic capacity","ALT","alanine-aminotransferase (ALT) activity","ug/30min/mg","figure2f","20","28",-8,"celsius",22.8779231335623,1.69160560725316,6,16.5011449804207,2.99949306210379,6,"4",645,2.41648236832562,0.770126463345008
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","cerebellum","NA","1","NA","NA","NA","metabolic capacity","AST","asparatate-aminotransferase (AST) activity","ug/hr/mg","figure2g","15","28",-13,"celsius",19.9106394572811,1.88412925799827,6,11.3030449640578,0.988031431445496,6,"1",646,5.2797620749636,2.24447542888862
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","cerebellum","NA","1","NA","NA","NA","metabolic capacity","AST","asparatate-aminotransferase (AST) activity","ug/hr/mg","figure2g","15","28",-13,"celsius",32.4943898607988,3.4009934073226,6,19.0087265753976,1.24074801638741,6,"2",647,4.86105691000723,2.27307799465867
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","cerebellum","NA","1","NA","NA","NA","metabolic capacity","AST","asparatate-aminotransferase (AST) activity","ug/hr/mg","figure2g","20","28",-8,"celsius",13.4573947768018,1.6365008501545,6,11.3030449640578,0.988031431445496,6,"3",648,1.47064775463177,0.531596135197274
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","cerebellum","NA","1","NA","NA","NA","metabolic capacity","AST","asparatate-aminotransferase (AST) activity","ug/hr/mg","figure2g","20","28",-8,"celsius",20.8216486024971,1.77287592100073,6,19.0087265753976,1.24074801638741,6,"4",649,1.0932894208481,0.466773581082719
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","medulla oblongata","NA","NA","NA","NA","proteins","oxidative damage","protein carbonyls","protein oxidation","nmol/mg","figure3d","15","28",-13,"celsius",2.39863647148107,0.53926940137044,6,1.33770820992494,0.359770095076181,6,"1",650,2.13565552958984,0.661679790146533
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","medulla oblongata","NA","NA","NA","NA","proteins","oxidative damage","protein carbonyls","protein oxidation","nmol/mg","figure3d","15","28",-13,"celsius",2.02416578545873,0.120682801282768,6,1.52383818036978,0.0664653374960897,6,"2",651,4.73893441869353,1.84372184873926
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","medulla oblongata","NA","NA","NA","NA","proteins","oxidative damage","protein carbonyls","protein oxidation","nmol/mg","figure3d","20","28",-8,"celsius",1.58874704650442,0.191081502035378,6,1.33770820992494,0.359770095076181,6,"3",652,0.80418068515056,0.442473996614745
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","medulla oblongata","NA","NA","NA","NA","proteins","oxidative damage","protein carbonyls","protein oxidation","nmol/mg","figure3d","20","28",-8,"celsius",1.68428779752211,0.0318469170058968,6,1.52383818036978,0.0664653374960897,6,"4",653,2.84093369329856,0.961970213565442
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","medulla oblongata","NA","NA","NA","non-enzymatic","NA","antioxidant","thiols","protein thiols","nmol/mg","figure3e","15","28",-13,"celsius",26.5314636695487,0.962393139006203,6,39.572237801242,1.82372568602719,6,"1",654,-8.25267505010973,4.8899533274518
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","medulla oblongata","NA","NA","NA","non-enzymatic","NA","antioxidant","thiols","protein thiols","nmol/mg","figure3e","15","28",-13,"celsius",112.757334319398,5.52112532972248,6,117.760151090498,9.69195945452071,6,"2",655,-0.585291057120355,0.421583154980986
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","medulla oblongata","NA","NA","NA","non-enzymatic","NA","antioxidant","thiols","protein thiols","nmol/mg","figure3e","20","28",-8,"celsius",31.2130296027656,3.34437974412193,6,39.572237801242,1.82372568602719,6,"3",656,-2.86362194300918,0.930281507127488
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","medulla oblongata","NA","NA","NA","non-enzymatic","NA","antioxidant","thiols","protein thiols","nmol/mg","figure3e","20","28",-8,"celsius",116.160275103462,9.81018058275765,6,117.760151090498,9.69195945452071,6,"4",657,-0.151393786912986,0.401146172373701
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","medulla oblongata","NA","1","NA","NA","NA","metabolic capacity","ALT","alanine-aminotransferase (ALT) activity","ug/30min/mg","figure3f","15","28",-13,"celsius",22.2689029723394,2.99654012146105,6,11.0819433616259,1.42946938268289,6,"1",658,4.39709990570626,1.74949065950388
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","medulla oblongata","NA","1","NA","NA","NA","metabolic capacity","ALT","alanine-aminotransferase (ALT) activity","ug/30min/mg","figure3f","15","28",-13,"celsius",34.0921735508594,2.99334075276514,6,14.4244499603535,3.22298274459565,6,"2",659,5.83493918437504,2.1115930703929
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","medulla oblongata","NA","1","NA","NA","NA","metabolic capacity","ALT","alanine-aminotransferase (ALT) activity","ug/30min/mg","figure3f","20","28",-8,"celsius",12.8698974062722,1.11107222247297,6,11.0819433616259,1.42946938268289,6,"3",660,1.28871789212605,0.488096711784675
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","medulla oblongata","NA","1","NA","NA","NA","metabolic capacity","ALT","alanine-aminotransferase (ALT) activity","ug/30min/mg","figure3f","20","28",-8,"celsius",21.6350227168923,2.34559691410961,6,14.4244499603535,3.22298274459565,6,"4",661,2.36054571746105,0.704950735609179
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","medulla oblongata","NA","1","NA","NA","NA","metabolic capacity","AST","asparatate-aminotransferase (AST) activity","ug/hr/mg","figure3g","15","28",-13,"celsius",13.9918069838665,1.48747912900715,6,12.1983291916691,0.540438964663927,6,"1",662,1.47882868754561,0.573636631987479
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","medulla oblongata","NA","1","NA","NA","NA","metabolic capacity","AST","asparatate-aminotransferase (AST) activity","ug/hr/mg","figure3g","15","28",-13,"celsius",43.9441037612708,3.50168575062116,6,16.2807087192576,3.43161064248555,6,"2",663,7.3630120935212,3.11180474375952
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","medulla oblongata","NA","1","NA","NA","NA","metabolic capacity","AST","asparatate-aminotransferase (AST) activity","ug/hr/mg","figure3g","20","28",-8,"celsius",13.3083401739257,0.999016080074298,6,12.1983291916691,0.540438964663927,6,"3",664,1.27529696642425,0.505669158895642
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","medulla oblongata","NA","1","NA","NA","NA","metabolic capacity","AST","asparatate-aminotransferase (AST) activity","ug/hr/mg","figure3g","20","28",-8,"celsius",31.4571322952754,3.66305896027242,6,16.2807087192576,3.43161064248555,6,"4",665,3.94564738301007,1.18171329916434
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","brain stem","NA","NA","NA","NA","proteins","oxidative damage","protein carbonyls","protein oxidation","nmol/mg","figure4d","15","28",-13,"celsius",2.13479295454797,0.234119586042175,6,0.940256952518203,0.0672141014231404,6,"1",666,6.39970703473909,3.9193869625286
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","28","30","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","brain stem","NA","NA","NA","NA","proteins","oxidative damage","protein carbonyls","protein oxidation","nmol/mg","figure4d","15","28",-13,"celsius",2.14510547270959,0.146935110465701,6,1.35535408186034,0.0771722757403688,6,"2",667,6.20957901695177,2.94903280305159
"s44","Basha","2012","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Wistar rat","postnatal","male","NA","NA","NA","NA","14","16","2","days",2,"days","NA","2","days","temp","NA","NA","NA","NA","brain","brain stem","NA","NA","NA","NA","proteins","oxidative damage","protein carbonyls","protein oxidation","nmol/mg","figure4d","20","28",-8,"celsius",1.29012211412104,0.121028322140467,6,0.940256952518203,0.0672141014231404,6,"3",668,3.29789318229861,1.0957295020889
